date,walcl_billion,rrp_billion,tga_billion,usd_liquidity_proxy_no_tga,net_liquidity,net_liquidity_change_7d,net_liquidity_change_30d,net_liquidity_change_90d,net_liquidity_pct_change_30d,net_liquidity_pct_change_90d,net_liquidity_zscore_252d,net_liquidity_slope_30d,net_liquidity_slope_90d,tga_billion_change_7d,tga_billion_change_30d,tga_billion_change_90d,tga_billion_pct_change_30d,tga_billion_pct_change_90d,tga_billion_zscore_252d,tga_billion_slope_30d,tga_billion_slope_90d
2024-04-01,7484.739,441.903,791.219,7042.835999999999,6251.616999999999,32.74199999999928,-126.78499999999985,10.039999999999964,-0.019877235708881336,0.001608567834699537,0.8034921044144343,-126.78499999999985,10.039999999999964,-30.466999999999985,43.079000000000065,24.87900000000002,0.05758146870906522,0.032464702351436614,0.732211105377014,43.079000000000065,24.87900000000002
2024-04-02,7484.739,448.424,760.049,7036.315,6276.266,61.628999999999905,-102.13599999999951,58.602999999999156,-0.016012788156030244,0.009425245466021526,0.959560339354264,-102.13599999999951,58.602999999999156,-43.60000000000002,11.908999999999992,16.584999999999923,0.015918143662950746,0.022307737832631958,0.48285678577759794,11.908999999999992,16.584999999999923
2024-04-03,7439.558,436.631,732.828,7002.927,6270.098999999999,75.97699999999986,-92.50200000000132,7.152999999999338,-0.014538393968127394,0.0011421142701852904,0.911325407963989,-92.50200000000132,7.152999999999338,-39.432000000000016,-32.585000000000036,-20.351,-0.04257178804122741,-0.027020137311316472,0.2642328366610121,-32.585000000000036,-20.351
2024-04-04,7439.558,438.764,710.202,7000.794,6290.592,170.9359999999997,-66.09199999999964,52.02799999999934,-0.010397244852819454,0.00833973972215385,1.0394755368572617,-66.09199999999964,52.02799999999934,-60.452999999999975,-56.447,-37.77999999999997,-0.07362821838938027,-0.05050923685329323,0.08148880274853575,-56.447,-37.77999999999997
2024-04-05,7439.558,438.319,710.389,7001.239,6290.849999999999,175.8069999999998,-30.610000000000582,52.28599999999915,-0.004842235812613005,0.008381095393106275,1.03301994854198,-30.610000000000582,52.28599999999915,-64.87900000000002,-50.160999999999945,-37.59299999999996,-0.0659535862204983,-0.050259230837105706,0.07815820153880634,-50.160999999999945,-37.59299999999996
2024-04-06,7439.558,438.319,710.389,7001.239,6290.849999999999,175.8069999999998,-45.27900000000045,52.28599999999915,-0.007146161323420053,0.008381095393106275,1.0249166417259894,-45.27900000000045,52.28599999999915,-64.87900000000002,-55.585000000000036,-37.59299999999996,-0.07256773728612198,-0.050259230837105706,0.07332787355535597,-55.585000000000036,-37.59299999999996
2024-04-07,7439.558,438.319,710.389,7001.239,6290.849999999999,175.8069999999998,-38.51800000000094,59.87699999999859,-0.006085599699685806,0.009609574620207617,1.0168815558999709,-38.51800000000094,59.87699999999859,-64.87900000000002,-54.297000000000025,-48.17700000000002,-0.07100561537676908,-0.0635106239931661,0.06847234879562762,-54.297000000000025,-48.17700000000002
2024-04-08,7439.558,448.597,729.067,6990.961,6261.894,10.277000000000953,-67.47400000000016,6.3270000000002256,-0.010660464046331364,0.0010114191087715607,0.8171377902280295,-67.47400000000016,6.3270000000002256,-62.152000000000044,-35.61900000000003,-20.340000000000032,-0.046579903385180366,-0.027141459847586202,0.21095603772365237,-35.61900000000003,-20.340000000000032
2024-04-09,7439.558,441.792,691.824,6997.766,6305.942,29.676000000000386,-23.426000000000386,27.048999999999978,-0.003701159420656297,0.004307924979769506,1.1029776646355733,-23.426000000000386,27.048999999999978,-68.22500000000002,-72.86200000000008,-36.03200000000004,-0.09528355429548874,-0.049504297553362275,-0.0949857608598612,-72.86200000000008,-36.03200000000004
2024-04-10,7438.176,445.816,672.537,6992.360000000001,6319.823,49.72400000000107,46.11200000000008,-10.211999999999534,0.007350035728454829,-0.0016132612220942644,1.186075982344286,46.11200000000008,-10.211999999999534,-60.29099999999994,-113.88099999999997,-57.767999999999915,-0.14480975766068427,-0.07910119744490307,-0.2591180550444138,-113.88099999999997,-57.767999999999915
2024-04-11,7438.176,455.361,667.717,6982.8150000000005,6315.098000000001,24.506000000001222,36.848000000000866,-32.73899999999958,0.005869151435511588,-0.0051575048319607575,1.145311869322202,36.848000000000866,-32.73899999999958,-42.485000000000014,-116.02800000000002,-68.03999999999996,-0.14804304971642568,-0.09247618439240124,-0.3081097563971543,-116.02800000000002,-68.03999999999996
2024-04-12,7438.176,407.322,725.026,7030.854,6305.828,14.978000000000975,33.98500000000058,-42.009000000000015,0.005418662425064058,-0.006617844787129901,1.0749666867867789,33.98500000000058,-42.009000000000015,14.636999999999944,-23.36200000000008,-10.730999999999995,-0.031216427842242322,-0.014584978464357135,0.15349551787177224,-23.36200000000008,-10.730999999999995
2024-04-13,7438.176,407.322,725.026,7030.854,6305.828,14.978000000000975,-3.3559999999988577,-42.009000000000015,-0.0005319229871880715,-0.006617844787129901,1.0665399562827411,-3.3559999999988577,-42.009000000000015,14.636999999999944,-24.186000000000035,-10.730999999999995,-0.032281917534689786,-0.014584978464357135,0.14559105681860104,-24.186000000000035,-10.730999999999995
2024-04-14,7438.176,407.322,725.026,7030.854,6305.828,14.978000000000975,-18.0699999999988,-42.009000000000015,-0.0028574148412892075,-0.006617844787129901,1.058190060200353,-18.0699999999988,-42.009000000000015,14.636999999999944,-79.168,-10.730999999999995,-0.09844390781328882,-0.014584978464357135,0.13755741982275893,-79.168,-10.730999999999995
2024-04-15,7438.176,327.066,897.016,7111.110000000001,6214.094000000001,-47.79999999999927,-109.80399999999827,-94.20899999999892,-0.017363341407467092,-0.014934127292236754,0.43980722813090567,-109.80399999999827,-94.20899999999892,167.94899999999996,92.822,101.71199999999999,0.11542239807807575,0.12789071851769895,1.5797975247430551,92.822,101.71199999999999
2024-04-16,7438.176,371.554,906.002,7066.622,6160.620000000001,-145.3219999999992,-163.27799999999843,-149.3859999999995,-0.02581920201748955,-0.023674462433157628,0.07661521536683324,-163.27799999999843,-149.3859999999995,214.178,101.80799999999999,132.45799999999997,0.12659631879869782,0.1712352497078382,1.6469620539061856,101.80799999999999,132.45799999999997
2024-04-17,7405.506,440.508,929.932,6964.9980000000005,6035.066000000001,-284.7569999999996,-220.30599999999868,-230.7489999999989,-0.035218688832574396,-0.03682665383513539,-0.7697187535906032,-220.30599999999868,-230.7489999999989,257.395,83.93100000000004,140.24,0.09920910258971327,0.17758822426971532,1.8420942427996694,83.93100000000004,140.24
2024-04-18,7405.506,433.006,930.542,6972.5,6041.958,-273.14000000000124,-208.35100000000057,-216.58300000000054,-0.03333451194172965,-0.03460598883989108,-0.7252447988497644,-208.35100000000057,-216.58300000000054,262.82500000000005,85.86000000000001,140.524,0.10164772068068229,0.17787442817758592,1.8374099537635886,85.86000000000001,140.524
2024-04-19,7405.506,397.234,939.464,7008.272,6068.808,-237.02000000000044,-136.6900000000005,-189.73300000000017,-0.02202724100467046,-0.030315851569878705,-0.5476836430035718,-136.6900000000005,-189.73300000000017,214.4380000000001,126.85900000000004,149.44600000000003,0.1561139791165449,0.18916784174537793,1.9031745360204706,126.85900000000004,149.44600000000003
2024-04-20,7405.506,397.234,939.464,7008.272,6068.808,-237.02000000000044,-181.9989999999998,-189.73300000000017,-0.029116080531681687,-0.030315851569878705,-0.5510209817709965,-181.9989999999998,-189.73300000000017,214.4380000000001,136.5540000000001,149.44600000000003,0.1700738563475359,0.18916784174537793,1.8929621423392284,136.5540000000001,149.44600000000003
2024-04-21,7405.506,397.234,939.464,7008.272,6068.808,-237.02000000000044,-161.96699999999964,-155.28499999999985,-0.025994679634555817,-0.02494901666797067,-0.5543761360506964,-161.96699999999964,-155.28499999999985,214.4380000000001,134.42200000000003,136.9190000000001,0.16697513918528473,0.17060600963185868,1.883233357776008,134.42200000000003,136.9190000000001
2024-04-22,7405.506,409.816,955.986,6995.6900000000005,6039.704000000001,-174.39000000000033,-191.070999999999,-194.78299999999945,-0.03066568765522737,-0.031242827196527823,-0.7561537435523384,-191.070999999999,-194.78299999999945,58.97000000000003,150.94399999999996,137.92700000000002,0.18749829201457802,0.16860275359112253,2.0133094050762517,150.94399999999996,137.92700000000002
2024-04-23,7405.506,435.88,955.714,6969.626,6013.912,-146.70800000000054,-216.86299999999937,-208.59900000000016,-0.034805140612524044,-0.03352328344618438,-0.9289947880425449,-216.86299999999937,-208.59900000000016,49.7120000000001,150.67200000000003,140.55500000000006,0.18716042144385026,0.1724264836676035,2.007910826008184,150.67200000000003,140.55500000000006
2024-04-24,7402.434,441.215,929.379,6961.219,6031.84,-3.2260000000005675,-187.03499999999985,-257.64300000000003,-0.03007537536933924,-0.04096409832095893,-0.810682292253023,-187.03499999999985,-257.64300000000003,-0.5529999999999973,107.69299999999998,99.31900000000007,0.1310634475943364,0.11965279618340863,1.7795271703069604,107.69299999999998,99.31900000000007
2024-04-25,7402.434,443.928,907.965,6958.506,6050.541,8.583000000000538,-164.09599999999955,-226.45499999999902,-0.02640476024585181,-0.03607697057637105,-0.6885442154208478,-164.09599999999955,-226.45499999999902,-22.576999999999998,104.31600000000003,78.55900000000008,0.12980293635654383,0.09471718314070565,1.5901575108132884,104.31600000000003,78.55900000000008
2024-04-26,7402.434,464.912,909.938,6937.522,6027.584,-41.22400000000016,-166.53799999999956,-249.41199999999935,-0.026886457838576572,-0.03973429328296518,-0.8509654328974093,-166.53799999999956,-249.41199999999935,-29.526000000000067,137.678,80.53200000000004,0.17827933597493062,0.09709599400052582,1.6091262112895544,137.678,80.53200000000004
2024-04-27,7402.434,464.912,909.938,6937.522,6027.584,-41.22400000000016,-92.07200000000012,-249.41199999999935,-0.015045290127418953,-0.03973429328296518,-0.856861238377953,-92.07200000000012,-249.41199999999935,-29.526000000000067,139.28300000000002,80.53200000000004,0.18073327234625092,0.09709599400052582,1.6112607028448769,139.28300000000002,80.53200000000004
2024-04-28,7402.434,464.912,909.938,6937.522,6027.584,-41.22400000000016,-87.45899999999983,-224.42399999999998,-0.014302270646338822,-0.03589630723441173,-0.8628169708486746,-87.45899999999983,-224.42399999999998,-29.526000000000067,134.66999999999996,66.12599999999998,0.17370767270156895,0.0783657971206857,1.6142813705538497,134.66999999999996,66.12599999999998
2024-04-29,7402.434,505.53,929.594,6896.904,5967.31,-72.39400000000023,-147.73299999999927,-268.8869999999988,-0.024158947042563605,-0.043117143348742615,-1.2832628410706262,-147.73299999999927,-268.8869999999988,-26.39199999999994,154.32600000000002,66.31600000000003,0.19906148583457584,0.0768188231369269,1.7987304100999069,154.32600000000002,66.31600000000003
2024-04-30,7402.434,534.234,962.428,6868.2,5905.772,-108.14000000000033,-209.27099999999973,-243.4920000000002,-0.03422232680947623,-0.039596933876964835,-1.7100280366880773,-209.27099999999973,-243.4920000000002,6.713999999999942,187.15999999999997,96.947,0.2414132919196974,0.11201516844390569,2.1025753880775992,187.15999999999997,96.947
2024-05-01,7362.474,438.148,890.442,6924.326,6033.884,2.043999999999869,-217.73299999999927,-279.03499999999985,-0.03482826923018467,-0.04420063048488343,-0.831282892168126,-217.73299999999927,-279.03499999999985,-38.93700000000001,99.22299999999996,76.78499999999997,0.12540522914641827,0.09437023217399965,1.424555955837621,99.22299999999996,76.78499999999997
2024-05-02,7362.474,428.68,872.592,6933.794,6061.202,10.661000000000058,-215.0639999999994,-269.320999999999,-0.034266234095240655,-0.04254324642687479,-0.6456772734268975,-215.0639999999994,-269.320999999999,-35.37300000000005,112.543,86.41300000000001,0.14807334790256954,0.10991517199009393,1.2540315735467298,112.543,86.41300000000001
2024-05-03,7362.474,450.165,853.11,6912.309,6059.1990000000005,31.61500000000069,-210.89999999999873,-271.3239999999987,-0.033635832544270605,-0.042859649984685055,-0.6626644635076421,-210.89999999999873,-271.3239999999987,-56.827999999999975,120.28200000000004,66.93100000000004,0.1641340123466899,0.08513455587086405,1.062819310943881,120.28200000000004,66.93100000000004
2024-05-04,7362.474,450.165,853.11,6912.309,6059.1990000000005,31.61500000000069,-231.39299999999912,-271.3239999999987,-0.036783978360065195,-0.042859649984685055,-0.6657185163408843,-231.39299999999912,-271.3239999999987,-56.827999999999975,142.90800000000002,66.93100000000004,0.201221624270278,0.08513455587086405,1.0619788459001311,142.90800000000002,66.93100000000004
2024-05-05,7362.474,450.165,853.11,6912.309,6059.1990000000005,31.61500000000069,-231.65099999999893,-218.33799999999974,-0.03682348172345529,-0.034780838408439485,-0.6687876228751937,-231.65099999999893,-218.33799999999974,-56.827999999999975,142.721,52.81200000000001,0.20090541942513185,0.06599041856908294,1.0615905650215463,142.721,52.81200000000001
2024-05-06,7362.474,468.97,866.863,6893.504,6026.641,59.33099999999922,-264.20899999999983,-250.16299999999956,-0.0419989349610943,-0.03985515558554953,-0.9005412303396123,-264.20899999999983,-250.16299999999956,-62.730999999999995,156.47400000000005,45.982000000000085,0.22026523496281625,0.056015427327469114,1.2011156682117075,156.47400000000005,45.982000000000085
2024-05-07,7362.474,475.325,845.541,6887.149,6041.608,135.83600000000024,-249.24199999999928,-215.0619999999999,-0.03961976521455757,-0.03437323688159999,-0.8006482912284845,-249.24199999999928,-215.0619999999999,-116.88699999999994,135.15200000000004,23.966000000000008,0.19025069363405134,0.029170799987828344,0.9786812430488437,135.15200000000004,23.966000000000008
2024-05-08,7353.408,493.427,816.809,6859.981000000001,6043.1720000000005,9.288000000000466,-218.72199999999975,-219.44700000000012,-0.03492904862330781,-0.03504077128115257,-0.7962107842185512,-218.72199999999975,-219.44700000000012,-73.63300000000004,87.74199999999996,-16.16700000000003,0.12034833561250191,-0.019408722460190986,0.6750243524618251,87.74199999999996,-16.16700000000003
2024-05-09,7353.408,458.55,804.246,6894.858,6090.612,29.409999999999854,-215.32999999999993,-139.57300000000032,-0.03414715834684179,-0.02240270553763657,-0.46783500042941595,-215.32999999999993,-139.57300000000032,-68.346,112.42200000000003,-27.694000000000074,0.16250086727260116,-0.033288458302281554,0.5365192274661931,112.42200000000003,-27.694000000000074
2024-05-10,7353.408,486.434,795.161,6866.974,6071.813,12.613999999999578,-248.01000000000022,-158.3720000000003,-0.039243187665224166,-0.025420111922840216,-0.6002149734820412,-248.01000000000022,-158.3720000000003,-57.94900000000007,122.62399999999991,-36.77900000000011,0.18233048888016556,-0.044208716974782014,0.4342731878918704,122.62399999999991,-36.77900000000011
2024-05-11,7353.408,486.434,795.161,6866.974,6071.813,12.613999999999578,-243.28500000000076,-158.3720000000003,-0.038524342773461395,-0.025420111922840216,-0.5991431887306542,-243.28500000000076,-158.3720000000003,-57.94900000000007,127.44399999999996,-36.77900000000011,0.1908652917328748,-0.044208716974782014,0.42886649892938905,127.44399999999996,-36.77900000000011
2024-05-12,7353.408,486.434,795.161,6866.974,6071.813,12.613999999999578,-234.01500000000033,-132.91499999999996,-0.03711090756043467,-0.021421567553001508,-0.5980727933969502,-234.01500000000033,-132.91499999999996,-57.94900000000007,70.13499999999999,-49.843000000000075,0.09673446193653734,-0.05898551959517362,0.4235467102510271,70.13499999999999,-49.843000000000075
2024-05-13,7353.408,492.068,808.43,6861.34,6052.91,26.269000000000233,-252.91800000000057,-164.35000000000036,-0.040108610637651476,-0.026434474350437442,-0.7301849215554354,-252.91800000000057,-164.35000000000036,-58.433000000000106,83.404,-51.926000000000045,0.11503587457553244,-0.06035408598301173,0.5728301369804515,83.404,-51.926000000000045
