date,regime,regime_score,regime_confidence,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio,primary_driver,secondary_driver,risk_level,allowed_actions,forbidden_actions,reason,previous_regime,regime_changed,regime_duration_days
2021-07-15,macro_stabilization,62.39829481987389,0.7333333333333334,38.82827504367874,62.09486903244295,70.69965885286943,53.28158209672705,91.2348984531002,,63.51706929745612,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=63.52; usd_liquidity_score=62.09; risk_appetite_score=53.28; rates_pressure_score=70.70; stablecoin_liquidity_score=91.23; btc_market_score=n/a; net_liquidity_change_30d=58.24; net_liquidity_change_90d=-2.40; transmission_phase=neutral,macro_stabilization,False,2
2021-07-16,macro_stabilization,57.70884806536432,0.6333333333333333,38.86814372010378,44.34386436813041,77.716395582028,49.15189153423924,92.19110801842676,,59.62324077705963,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=59.62; usd_liquidity_score=44.34; risk_appetite_score=49.15; rates_pressure_score=77.72; stablecoin_liquidity_score=92.19; btc_market_score=n/a; net_liquidity_change_30d=-91.70; net_liquidity_change_90d=-51.18; transmission_phase=neutral,macro_stabilization,False,3
2021-07-17,macro_stabilization,63.00896771226524,0.7333333333333334,41.68391352557209,62.00688554285587,77.3406735538348,47.99639874522889,92.00545846217456,,64.6919130071414,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=64.69; usd_liquidity_score=62.01; risk_appetite_score=48.00; rates_pressure_score=77.34; stablecoin_liquidity_score=92.01; btc_market_score=n/a; net_liquidity_change_30d=106.29; net_liquidity_change_90d=-51.18; transmission_phase=neutral,macro_stabilization,False,4
2021-07-18,liquidity_recovery,65.62101081529782,0.6333333333333333,41.72289589079901,63.41927680633668,75.430176349398,57.34316528378858,92.4101246123288,,66.29142482166802,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=66.29; usd_liquidity_score=63.42; risk_appetite_score=57.34; rates_pressure_score=75.43; stablecoin_liquidity_score=92.41; btc_market_score=n/a; net_liquidity_change_30d=99.53; net_liquidity_change_90d=-20.08; transmission_phase=neutral,macro_stabilization,True,1
2021-07-19,macro_stabilization,59.665394291748605,0.6333333333333333,41.76144846584248,56.557547222605415,81.05175034306546,38.6064631646319,91.97540782791258,,62.44581643669165,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=62.45; usd_liquidity_score=56.56; risk_appetite_score=38.61; rates_pressure_score=81.05; stablecoin_liquidity_score=91.98; btc_market_score=n/a; net_liquidity_change_30d=54.16; net_liquidity_change_90d=-65.83; transmission_phase=neutral,liquidity_recovery,True,1
2021-07-20,macro_stabilization,65.56360576773527,0.7333333333333334,41.7995798285329,65.17522066967139,79.39265750146227,51.189405423106656,91.51160715716324,,66.49713947670078,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=66.50; usd_liquidity_score=65.18; risk_appetite_score=51.19; rates_pressure_score=79.39; stablecoin_liquidity_score=91.51; btc_market_score=n/a; net_liquidity_change_30d=119.04; net_liquidity_change_90d=-30.16; transmission_phase=neutral,macro_stabilization,False,2
2021-07-21,macro_stabilization,67.23754177344475,0.7333333333333334,41.837298318528426,70.67410555927249,76.65837328018496,53.84575729358751,90.94718984658748,,67.77193096073401,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.77; usd_liquidity_score=70.67; risk_appetite_score=53.85; rates_pressure_score=76.66; stablecoin_liquidity_score=90.95; btc_market_score=n/a; net_liquidity_change_30d=184.88; net_liquidity_change_90d=-3.68; transmission_phase=neutral,macro_stabilization,False,3
2021-07-22,macro_stabilization,66.04730577122007,0.7333333333333334,41.87461204577922,71.09576538354585,76.0900270027959,49.89862539253235,90.90928275475466,,67.10480530600618,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.10; usd_liquidity_score=71.10; risk_appetite_score=49.90; rates_pressure_score=76.09; stablecoin_liquidity_score=90.91; btc_market_score=n/a; net_liquidity_change_30d=223.89; net_liquidity_change_90d=-20.24; transmission_phase=neutral,macro_stabilization,False,4
2021-07-23,macro_stabilization,67.5134351615799,0.7333333333333334,41.91152889862652,72.44130580912135,78.03782748053536,51.40418684392098,90.92086101132143,,68.17042051274193,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.17; usd_liquidity_score=72.44; risk_appetite_score=51.40; rates_pressure_score=78.04; stablecoin_liquidity_score=90.92; btc_market_score=n/a; net_liquidity_change_30d=220.78; net_liquidity_change_90d=2.66; transmission_phase=neutral,macro_stabilization,False,5
2021-07-24,macro_stabilization,67.2933720678048,0.7333333333333334,41.948056551554885,72.07693109609262,78.65954719446229,50.39823520130081,90.8787421705543,,68.03877477936345,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.04; usd_liquidity_score=72.08; risk_appetite_score=50.40; rates_pressure_score=78.66; stablecoin_liquidity_score=90.88; btc_market_score=n/a; net_liquidity_change_30d=210.25; net_liquidity_change_90d=2.66; transmission_phase=neutral,macro_stabilization,False,6
2021-07-25,macro_stabilization,67.96454300775243,0.7333333333333334,41.984202472615245,73.06226370396456,80.46871492164719,49.757478271072735,90.61455066012614,,68.56971513432521,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.57; usd_liquidity_score=73.06; risk_appetite_score=49.76; rates_pressure_score=80.47; stablecoin_liquidity_score=90.61; btc_market_score=n/a; net_liquidity_change_30d=177.31; net_liquidity_change_90d=37.37; transmission_phase=neutral,macro_stabilization,False,7
2021-07-26,macro_stabilization,68.11836287568802,0.7333333333333334,42.01997393053507,72.21705954291751,83.71724886287957,47.75093640811249,90.9735654057056,,68.78820668884251,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.79; usd_liquidity_score=72.22; risk_appetite_score=47.75; rates_pressure_score=83.72; stablecoin_liquidity_score=90.97; btc_market_score=n/a; net_liquidity_change_30d=160.07; net_liquidity_change_90d=38.05; transmission_phase=neutral,macro_stabilization,False,8
2021-07-27,macro_stabilization,66.54554483016221,0.7333333333333334,42.05537800153105,73.46468554374073,85.69152532252569,38.943855963462326,90.79693131092532,,68.08211249092014,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.08; usd_liquidity_score=73.46; risk_appetite_score=38.94; rates_pressure_score=85.69; stablecoin_liquidity_score=90.80; btc_market_score=n/a; net_liquidity_change_30d=150.42; net_liquidity_change_90d=66.37; transmission_phase=neutral,macro_stabilization,False,9
2021-07-28,macro_stabilization,66.79062922323185,0.7333333333333334,41.74214242815425,70.57073500974268,84.17463431691269,44.565092022230594,90.9543613750756,,67.8520555440414,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.85; usd_liquidity_score=70.57; risk_appetite_score=44.57; rates_pressure_score=84.17; stablecoin_liquidity_score=90.95; btc_market_score=n/a; net_liquidity_change_30d=155.31; net_liquidity_change_90d=14.84; transmission_phase=neutral,macro_stabilization,False,10
2021-07-29,macro_stabilization,70.40864330859972,0.7833333333333334,41.45098131060664,77.23330591075536,84.35709613943106,49.36621287826994,92.05225094294488,,70.67795830594251,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=70.68; usd_liquidity_score=77.23; risk_appetite_score=49.37; rates_pressure_score=84.36; stablecoin_liquidity_score=92.05; btc_market_score=n/a; net_liquidity_change_30d=183.58; net_liquidity_change_90d=106.00; transmission_phase=neutral,macro_stabilization,False,11
2021-07-30,macro_stabilization,70.70665079609631,0.7833333333333334,52.55179593416237,80.16909090517952,83.82349488302178,46.174916954025335,91.84807841210268,,72.65910044215865,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=72.66; usd_liquidity_score=80.17; risk_appetite_score=46.17; rates_pressure_score=83.82; stablecoin_liquidity_score=91.85; btc_market_score=n/a; net_liquidity_change_30d=488.00; net_liquidity_change_90d=95.66; transmission_phase=neutral,macro_stabilization,False,12
2021-07-31,macro_stabilization,69.36564061912426,0.7333333333333334,53.92822490029867,76.15384530096556,84.28644026125845,45.25555740915499,92.11153887130098,,71.76671950511808,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=71.77; usd_liquidity_score=76.15; risk_appetite_score=45.26; rates_pressure_score=84.29; stablecoin_liquidity_score=92.11; btc_market_score=n/a; net_liquidity_change_30d=170.81; net_liquidity_change_90d=95.66; transmission_phase=neutral,macro_stabilization,False,13
2021-08-01,macro_stabilization,66.82815956306807,0.7333333333333334,54.26401350343255,71.03366720891013,82.70118906699014,43.87445918470176,91.42376662438345,,69.70332279167023,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=69.70; usd_liquidity_score=71.03; risk_appetite_score=43.87; rates_pressure_score=82.70; stablecoin_liquidity_score=91.42; btc_market_score=n/a; net_liquidity_change_30d=133.32; net_liquidity_change_90d=40.10; transmission_phase=neutral,macro_stabilization,False,14
2021-08-02,macro_stabilization,66.23203032033496,0.7333333333333334,41.82878202459833,73.16022050370243,84.4608729843033,39.619402237451865,90.12937092133464,,67.6876255558822,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.69; usd_liquidity_score=73.16; risk_appetite_score=39.62; rates_pressure_score=84.46; stablecoin_liquidity_score=90.13; btc_market_score=n/a; net_liquidity_change_30d=155.23; net_liquidity_change_90d=57.29; transmission_phase=neutral,macro_stabilization,False,15
2021-08-03,macro_stabilization,69.97173158475407,0.7333333333333334,41.88336952439032,78.31926803301536,85.47113650172292,45.742902366361584,90.00181601275696,,70.35361943791638,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=70.35; usd_liquidity_score=78.32; risk_appetite_score=45.74; rates_pressure_score=85.47; stablecoin_liquidity_score=90.00; btc_market_score=n/a; net_liquidity_change_30d=214.82; net_liquidity_change_90d=102.63; transmission_phase=neutral,macro_stabilization,False,16
2021-08-04,macro_stabilization,68.29555724163964,0.7333333333333334,41.93714750534677,75.11303865028935,83.88255336542969,45.19982382272871,89.75210520286751,,68.9868131281108,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=68.99; usd_liquidity_score=75.11; risk_appetite_score=45.20; rates_pressure_score=83.88; stablecoin_liquidity_score=89.75; btc_market_score=n/a; net_liquidity_change_30d=208.09; net_liquidity_change_90d=51.16; transmission_phase=neutral,macro_stabilization,False,17
2021-08-05,macro_stabilization,67.59441936405372,0.7333333333333334,41.99013863561631,78.12395854763777,74.00164650451661,50.33610197234871,86.29412239688737,,67.9159704317118,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.92; usd_liquidity_score=78.12; risk_appetite_score=50.34; rates_pressure_score=74.00; stablecoin_liquidity_score=86.29; btc_market_score=n/a; net_liquidity_change_30d=252.06; net_liquidity_change_90d=82.44; transmission_phase=neutral,macro_stabilization,False,18
2021-08-06,liquidity_recovery,66.78228152303355,0.6333333333333333,42.04236471310204,79.12793241085701,65.58829554573217,55.39364423437964,85.3485663804393,,67.01925390116536,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=67.02; usd_liquidity_score=79.13; risk_appetite_score=55.39; rates_pressure_score=65.59; stablecoin_liquidity_score=85.35; btc_market_score=n/a; net_liquidity_change_30d=253.23; net_liquidity_change_90d=98.69; transmission_phase=neutral,macro_stabilization,True,1
